key,representation,configuration,N,error,score,qualifies,score_status,n_raw,discrepancy_ratio,order,chart_id,chart,contract,catalogue_order,applicable,applicability_reason,tested_settings,catalogue_id,recommendation_order,display_selected,rank,optimal
HAR__22,Density,density_16,34.0,0.1258957189685802,43.333333333333336,True,qualifies,60,0.49358027718524844,5.0,violin,Violin plot,Sampled density on the declared grid,13,True,Implemented for the declared marginal comparison,6,14,5.0,False,5.0,False
HAR__22,Observations,raw,60.0,0.0,0.0,True,qualifies,60,0.0,6.0,dot,Dot plot,Mean dots or all raw dots; report the chosen setting,10,True,Implemented for the declared marginal comparison,2,11,6.0,False,6.0,False
HAR__22,Means,means,2.0,0.3740744707524999,0.0,False,does_not_qualify,60,1.4665771201324451,14.0,bar,Bar chart,Two group means,0,True,Implemented for the declared marginal comparison,1,1,7.0,False,7.0,False
HAR__22,,,,,,,not_applicable,60,,,line,Line chart,Requires an ordered-trend target; row order is not time,1,False,Requires an ordered-trend target; row order is not time,0,2,,False,,False
HAR__22,,,,,,,not_applicable,60,,,scatter,Scatter plot,"Requires a joint-association target, not marginal contrast",2,False,"Requires a joint-association target, not marginal contrast",0,3,,False,,False
HAR__22,,,,,,,not_applicable,60,,,pie,Pie chart,Requires a declared part-to-whole target,3,False,Requires a declared part-to-whole target,0,4,,False,,False
HAR__22,,,,,,,not_applicable,60,,,stacked_bar,Stacked bar chart,Requires a declared component-composition target,7,False,Requires a declared component-composition target,0,8,,False,,False
HAR__22,,,,,,,not_applicable,60,,,area,Area chart,Requires an ordered-trend or accumulation target,8,False,Requires an ordered-trend or accumulation target,0,9,,False,,False
HAR__22,,,,,,,not_applicable,60,,,bubble,Bubble chart,Requires a joint-association and size-variable target,9,False,Requires a joint-association and size-variable target,0,10,,False,,False
HAR__22,,,,,,,not_applicable,60,,,treemap,Treemap,Requires a meaningful hierarchy and part-to-whole target,11,False,Requires a meaningful hierarchy and part-to-whole target,0,12,,False,,False
HAR__22,,,,,,,not_applicable,60,,,choropleth,Choropleth map,Requires geographic identifiers and a geographic target,12,False,Requires geographic identifiers and a geographic target,0,13,,False,,False
HAR__23,Five-number,five_number,10.0,0.08577797017241384,83.33333333333334,True,qualifies,60,0.5627641003275978,1.0,box,Box plot,Five-number summary; min–max whiskers,5,True,Implemented for the declared marginal comparison,1,6,1.0,True,1.0,True
HAR__23,Five-number,five_number,10.0,0.08577797017241384,83.33333333333334,True,qualifies,60,0.5627641003275978,1.0,interval,Error-bar / interval plot,"Median dot, thick interquartile interval, thin min–max interval; not a confidence interval",14,True,Implemented for the declared marginal comparison,1,15,2.0,False,1.0,True
HAR__23,Binned,bins_8,18.0,0.07019790157343742,70.0,True,qualifies,60,0.46054784048230507,2.0,histogram,Histogram,Common bins with group probabilities,4,True,Implemented for the declared marginal comparison,5,5,3.0,False,3.0,False
HAR__23,Binned,bins_8,18.0,0.07019790157343742,70.0,True,qualifies,60,0.46054784048230507,2.0,heatmap,Heatmap,Two-by-bin probability matrix with common bin boundaries,6,True,Implemented for the declared marginal comparison,5,7,4.0,False,3.0,False
HAR__23,Density,density_16,34.0,0.039017018661797076,43.333333333333336,True,qualifies,60,0.25597921424973064,4.0,violin,Violin plot,Sampled density on the declared grid,13,True,Implemented for the declared marginal comparison,6,14,5.0,False,5.0,False
HAR__23,Observations,raw,60.0,0.0,0.0,True,qualifies,60,0.0,5.0,dot,Dot plot,Mean dots or all raw dots; report the chosen setting,10,True,Implemented for the declared marginal comparison,2,11,6.0,False,6.0,False
HAR__23,Means,means,2.0,0.19542627525833345,0.0,False,does_not_qualify,60,1.2821344659365543,14.0,bar,Bar chart,Two group means,0,True,Implemented for the declared marginal comparison,1,1,7.0,False,7.0,False
HAR__23,,,,,,,not_applicable,60,,,line,Line chart,Requires an ordered-trend target; row order is not time,1,False,Requires an ordered-trend target; row order is not time,0,2,,False,,False
HAR__23,,,,,,,not_applicable,60,,,scatter,Scatter plot,"Requires a joint-association target, not marginal contrast",2,False,"Requires a joint-association target, not marginal contrast",0,3,,False,,False
HAR__23,,,,,,,not_applicable,60,,,pie,Pie chart,Requires a declared part-to-whole target,3,False,Requires a declared part-to-whole target,0,4,,False,,False
HAR__23,,,,,,,not_applicable,60,,,stacked_bar,Stacked bar chart,Requires a declared component-composition target,7,False,Requires a declared component-composition target,0,8,,False,,False
HAR__23,,,,,,,not_applicable,60,,,area,Area chart,Requires an ordered-trend or accumulation target,8,False,Requires an ordered-trend or accumulation target,0,9,,False,,False
HAR__23,,,,,,,not_applicable,60,,,bubble,Bubble chart,Requires a joint-association and size-variable target,9,False,Requires a joint-association and size-variable target,0,10,,False,,False
HAR__23,,,,,,,not_applicable,60,,,treemap,Treemap,Requires a meaningful hierarchy and part-to-whole target,11,False,Requires a meaningful hierarchy and part-to-whole target,0,12,,False,,False
HAR__23,,,,,,,not_applicable,60,,,choropleth,Choropleth map,Requires geographic identifiers and a geographic target,12,False,Requires geographic identifiers and a geographic target,0,13,,False,,False
HAR__24,Five-number,five_number,10.0,0.026441566825,83.33333333333334,True,qualifies,60,0.6487693526808902,1.0,box,Box plot,Five-number summary; min–max whiskers,5,True,Implemented for the declared marginal comparison,1,6,1.0,True,1.0,True
HAR__24,Five-number,five_number,10.0,0.026441566825,83.33333333333334,True,qualifies,60,0.6487693526808902,1.0,interval,Error-bar / interval plot,"Median dot, thick interquartile interval, thin min–max interval; not a confidence interval",14,True,Implemented for the declared marginal comparison,1,15,2.0,False,1.0,True
HAR__24,Binned,bins_4,10.0,0.029974816300000012,83.33333333333334,True,qualifies,60,0.7354610374031648,2.0,histogram,Histogram,Common bins with group probabilities,4,True,Implemented for the declared marginal comparison,5,5,3.0,False,3.0,False
HAR__24,Binned,bins_4,10.0,0.029974816300000012,83.33333333333334,True,qualifies,60,0.7354610374031648,2.0,heatmap,Heatmap,Two-by-bin probability matrix with common bin boundaries,6,True,Implemented for the declared marginal comparison,5,7,4.0,False,3.0,False
HAR__24,Density,density_16,34.0,0.014206161883584104,43.333333333333336,True,qualifies,60,0.348561887814407,5.0,violin,Violin plot,Sampled density on the declared grid,13,True,Implemented for the declared marginal comparison,6,14,5.0,False,5.0,False
HAR__24,Observations,raw,60.0,0.0,0.0,True,qualifies,60,0.0,6.0,dot,Dot plot,Mean dots or all raw dots; report the chosen setting,10,True,Implemented for the declared marginal comparison,2,11,6.0,False,6.0,False
HAR__24,Means,means,2.0,0.04387814020000001,0.0,False,does_not_qualify,60,1.076592503114473,13.0,bar,Bar chart,Two group means,0,True,Implemented for the declared marginal comparison,1,1,7.0,False,7.0,False
HAR__24,,,,,,,not_applicable,60,,,line,Line chart,Requires an ordered-trend target; row order is not time,1,False,Requires an ordered-trend target; row order is not time,0,2,,False,,False
HAR__24,,,,,,,not_applicable,60,,,scatter,Scatter plot,"Requires a joint-association target, not marginal contrast",2,False,"Requires a joint-association target, not marginal contrast",0,3,,False,,False
HAR__24,,,,,,,not_applicable,60,,,pie,Pie chart,Requires a declared part-to-whole target,3,False,Requires a declared part-to-whole target,0,4,,False,,False
HAR__24,,,,,,,not_applicable,60,,,stacked_bar,Stacked bar chart,Requires a declared component-composition target,7,False,Requires a declared component-composition target,0,8,,False,,False
HAR__24,,,,,,,not_applicable,60,,,area,Area chart,Requires an ordered-trend or accumulation target,8,False,Requires an ordered-trend or accumulation target,0,9,,False,,False
HAR__24,,,,,,,not_applicable,60,,,bubble,Bubble chart,Requires a joint-association and size-variable target,9,False,Requires a joint-association and size-variable target,0,10,,False,,False
HAR__24,,,,,,,not_applicable,60,,,treemap,Treemap,Requires a meaningful hierarchy and part-to-whole target,11,False,Requires a meaningful hierarchy and part-to-whole target,0,12,,False,,False
HAR__24,,,,,,,not_applicable,60,,,choropleth,Choropleth map,Requires geographic identifiers and a geographic target,12,False,Requires geographic identifiers and a geographic target,0,13,,False,,False
HAR__25,Five-number,five_number,10.0,0.003098983965517249,83.33333333333334,True,qualifies,60,0.26126161767819456,1.0,box,Box plot,Five-number summary; min–max whiskers,5,True,Implemented for the declared marginal comparison,1,6,1.0,True,1.0,True
HAR__25,Five-number,five_number,10.0,0.003098983965517249,83.33333333333334,True,qualifies,60,0.26126161767819456,1.0,interval,Error-bar / interval plot,"Median dot, thick interquartile interval, thin min–max interval; not a confidence interval",14,True,Implemented for the declared marginal comparison,1,15,2.0,False,1.0,True
HAR__25,Binned,bins_4,10.0,0.007655585698275867,83.33333333333334,True,qualifies,60,0.6454085358495125,2.0,histogram,Histogram,Common bins with group probabilities,4,True,Implemented for the declared marginal comparison,5,5,3.0,False,3.0,False
HAR__25,Binned,bins_4,10.0,0.007655585698275867,83.33333333333334,True,qualifies,60,0.6454085358495125,2.0,heatmap,Heatmap,Two-by-bin probability matrix with common bin boundaries,6,True,Implemented for the declared marginal comparison,5,7,4.0,False,3.0,False
HAR__25,Density,density_8,18.0,0.007762068208110408,70.0,True,qualifies,60,0.6543856048125535,4.0,violin,Violin plot,Sampled density on the declared grid,13,True,Implemented for the declared marginal comparison,6,14,5.0,False,5.0,False
HAR__25,Observations,raw,60.0,0.0,0.0,True,qualifies,60,0.0,7.0,dot,Dot plot,Mean dots or all raw dots; report the chosen setting,10,True,Implemented for the declared marginal comparison,2,11,6.0,False,6.0,False
HAR__25,Means,means,2.0,0.0188637107,0.0,False,does_not_qualify,60,1.5903159318453843,14.0,bar,Bar chart,Two group means,0,True,Implemented for the declared marginal comparison,1,1,7.0,False,7.0,False
HAR__25,,,,,,,not_applicable,60,,,line,Line chart,Requires an ordered-trend target; row order is not time,1,False,Requires an ordered-trend target; row order is not time,0,2,,False,,False
HAR__25,,,,,,,not_applicable,60,,,scatter,Scatter plot,"Requires a joint-association target, not marginal contrast",2,False,"Requires a joint-association target, not marginal contrast",0,3,,False,,False
HAR__25,,,,,,,not_applicable,60,,,pie,Pie chart,Requires a declared part-to-whole target,3,False,Requires a declared part-to-whole target,0,4,,False,,False
HAR__25,,,,,,,not_applicable,60,,,stacked_bar,Stacked bar chart,Requires a declared component-composition target,7,False,Requires a declared component-composition target,0,8,,False,,False
HAR__25,,,,,,,not_applicable,60,,,area,Area chart,Requires an ordered-trend or accumulation target,8,False,Requires an ordered-trend or accumulation target,0,9,,False,,False
HAR__25,,,,,,,not_applicable,60,,,bubble,Bubble chart,Requires a joint-association and size-variable target,9,False,Requires a joint-association and size-variable target,0,10,,False,,False
HAR__25,,,,,,,not_applicable,60,,,treemap,Treemap,Requires a meaningful hierarchy and part-to-whole target,11,False,Requires a meaningful hierarchy and part-to-whole target,0,12,,False,,False
HAR__25,,,,,,,not_applicable,60,,,choropleth,Choropleth map,Requires geographic identifiers and a geographic target,12,False,Requires geographic identifiers and a geographic target,0,13,,False,,False
HAR__26,Means,means,2.0,0.030459586491666663,96.66666666666667,True,qualifies,60,0.7772158477551443,1.0,bar,Bar chart,Two group means,0,True,Implemented for the declared marginal comparison,1,1,1.0,True,1.0,True
HAR__26,Means,means,2.0,0.030459586491666663,96.66666666666667,True,qualifies,60,0.7772158477551443,1.0,dot,Dot plot,Mean dots or all raw dots; report the chosen setting,10,True,Implemented for the declared marginal comparison,2,11,2.0,False,1.0,True
HAR__26,Binned,bins_4,10.0,0.011996548250000003,83.33333333333334,True,qualifies,60,0.3061074851035861,2.0,histogram,Histogram,Common bins with group probabilities,4,True,Implemented for the declared marginal comparison,5,5,3.0,False,3.0,False
HAR__26,Binned,bins_4,10.0,0.011996548250000003,83.33333333333334,True,qualifies,60,0.3061074851035861,2.0,heatmap,Heatmap,Two-by-bin probability matrix with common bin boundaries,6,True,Implemented for the declared marginal comparison,5,7,4.0,False,3.0,False
HAR__26,Five-number,five_number,10.0,0.025690305475000008,83.33333333333334,True,qualifies,60,0.6555214580573324,3.0,box,Box plot,Five-number summary; min–max whiskers,5,True,Implemented for the declared marginal comparison,1,6,5.0,False,5.0,False
HAR__26,Five-number,five_number,10.0,0.025690305475000008,83.33333333333334,True,qualifies,60,0.6555214580573324,3.0,interval,Error-bar / interval plot,"Median dot, thick interquartile interval, thin min–max interval; not a confidence interval",14,True,Implemented for the declared marginal comparison,1,15,6.0,False,5.0,False
HAR__26,Density,density_8,18.0,0.0187628615314958,70.0,True,qualifies,60,0.4787587426869223,5.0,violin,Violin plot,Sampled density on the declared grid,13,True,Implemented for the declared marginal comparison,6,14,7.0,False,7.0,False
HAR__26,,,,,,,not_applicable,60,,,line,Line chart,Requires an ordered-trend target; row order is not time,1,False,Requires an ordered-trend target; row order is not time,0,2,,False,,False
HAR__26,,,,,,,not_applicable,60,,,scatter,Scatter plot,"Requires a joint-association target, not marginal contrast",2,False,"Requires a joint-association target, not marginal contrast",0,3,,False,,False
