key,task,observer,dataset,kind,selected,reference_score,reference_ties,test_score,test_best,test_best_score,regret,score_gap,still_best,default,default_test_loss,selected_test_loss,gain
profile_s5_low_resistance_bike,profile,hard,Wrist,empirical,Dot plot,96.0857621261339,1,97.08836808130778,Dot plot,97.08836808130778,0.0,0.0,True,Line chart,0.0434484482253514,0.0299895031323818,0.013458945092969597
profile_s5_low_resistance_bike,profile,soft,Wrist,empirical,Dot plot,96.00570260201631,1,97.22598201315743,Dot plot,97.22598201315743,0.0,0.0,True,Line chart,0.0372756588945643,0.0285316530561465,0.0087440058384178
profile_s5_run,profile,hard,Wrist,empirical,Dot plot,93.88448874741955,1,96.26590544878394,Dot plot,96.26590544878394,0.0,0.0,True,Line chart,0.0489266033062084,0.0387893775455391,0.010137225760669298
profile_s5_run,profile,soft,Wrist,empirical,Dot plot,94.50379060383858,1,96.20913092988732,Dot plot,96.20913092988732,0.0,0.0,True,Line chart,0.0473936176775175,0.0394023834689379,0.007991234208579598
profile_s6_low_resistance_bike,profile,hard,Wrist,empirical,Dot plot,97.98008309628312,1,98.53417882089336,Dot plot,98.53417882089336,0.0,0.0,True,Line chart,0.0238752596892338,0.0148762713268367,0.008998988362397101
profile_s6_low_resistance_bike,profile,soft,Wrist,empirical,Dot plot,98.05102720393089,1,98.61817501545512,Dot plot,98.61817501545512,0.0,0.0,True,Line chart,0.0233402778611661,0.0140118693570261,0.00932840850414
profile_s6_run,profile,hard,Wrist,empirical,Dot plot,96.34297522882083,1,97.45922475418742,Dot plot,97.45922475418742,0.0,0.0,True,Line chart,0.0383714944773477,0.0260701360206892,0.012301358456658501
profile_s6_run,profile,soft,Wrist,empirical,Dot plot,96.63219059197333,1,97.6636487758958,Dot plot,97.6636487758958,0.0,0.0,True,Line chart,0.0367977619734495,0.0239224240890827,0.012875337884366799
profile_s6_walk,profile,hard,Wrist,empirical,Dot plot,94.25816629420969,1,96.01174194822302,Dot plot,96.01174194822302,0.0,0.0,True,Line chart,0.05812357429383,0.0415392739559683,0.0165843003378617
profile_s6_walk,profile,soft,Wrist,empirical,Dot plot,94.44412092150932,1,96.11479241165556,Dot plot,96.11479241165556,0.0,0.0,True,Line chart,0.0594438867097002,0.040422576908914,0.0190213098007862
profile_s8_run,profile,hard,Wrist,empirical,Dot plot,97.57554245936036,1,98.26777024629224,Dot plot,98.26777024629224,0.0,0.0,True,Line chart,0.0360658861760572,0.0176276489164881,0.018438237259569102
profile_s8_run,profile,soft,Wrist,empirical,Dot plot,97.52656807211284,1,98.34331958264931,Dot plot,98.34331958264931,0.0,0.0,True,Line chart,0.0377814379456973,0.0168458866792508,0.0209355512664465
profile_s8_walk,profile,hard,Wrist,empirical,Dot plot,95.03931119395192,1,96.59038363767844,Dot plot,96.59038363767844,0.0,0.0,True,Line chart,0.0576980871842259,0.0352997496636044,0.0223983375206215
profile_s8_walk,profile,soft,Wrist,empirical,Dot plot,95.2079348533552,1,96.65006876641802,Dot plot,96.65006876641802,0.0,0.0,True,Line chart,0.0552408005338605,0.0346604123136014,0.020580388220259094
profile_s9_walk,profile,hard,Wrist,empirical,Dot plot,92.15173560339392,1,94.64847058053262,Dot plot,94.64847058053262,0.0,0.0,True,Line chart,0.0810712055853359,0.0565411082360172,0.0245300973493187
profile_s9_walk,profile,soft,Wrist,empirical,Dot plot,92.19984735519472,1,94.58363417884932,Dot plot,94.58363417884932,0.0,0.0,True,Line chart,0.0758835099978328,0.0572653595748794,0.0186181504229534
synthetic_2_0.3_0,composition,hard,Synthetic,synthetic,Donut chart,99.96054772078958,1,99.95713706383548,Donut chart,99.95713706383548,0.0,0.0,True,Bar chart,0.0013085827176644,0.0004288131635576,0.0008797695541068001
synthetic_2_0.3_0,composition,soft,Synthetic,synthetic,Pie chart,99.86179218863784,1,99.93242482590256,Pie chart,99.93242482590256,0.0,0.0,True,Bar chart,0.0010979971658692,0.0006762086901739,0.00042178847569529997
synthetic_2_0.3_1,composition,hard,Synthetic,synthetic,Pie chart,99.93055541268208,1,99.9532435311351,Pie chart,99.9532435311351,0.0,0.0,True,Bar chart,0.0023736316863878,0.0004677834076522,0.0019058482787356
synthetic_2_0.3_1,composition,soft,Synthetic,synthetic,Pie chart,99.8686806089937,1,99.93469209360244,Pie chart,99.93469209360244,0.0,0.0,True,Bar chart,0.0006970200299929,0.0006535058549677,4.3514175025199985e-05
synthetic_2_0.3_2,composition,hard,Synthetic,synthetic,Pie chart,99.92021307959988,1,99.94774793067916,Pie chart,99.94774793067916,0.0,0.0,True,Bar chart,0.003256826535333,0.0005227938638205,0.0027340326715125
synthetic_2_0.3_2,composition,soft,Synthetic,synthetic,Bar chart,99.85514527749564,1,99.9147729344929,Pie chart,99.92142534699587,6.663322677839996e-05,0.006652412502972993,False,Bar chart,0.0008529976399284,0.0008529976399284,0.0
synthetic_2_0.3_3,composition,hard,Synthetic,synthetic,Pie chart,99.9061718433575,1,99.94704089172156,Pie chart,99.94704089172156,0.0,0.0,True,Bar chart,0.0029603240728476,0.0005298716981106,0.002430452374737
synthetic_2_0.3_3,composition,soft,Synthetic,synthetic,Bar chart,99.94946901934358,1,99.9645940822294,Bar chart,99.9645940822294,0.0,0.0,True,Bar chart,0.0003541845800071,0.0003541845800071,0.0
synthetic_2_1_0,composition,hard,Synthetic,synthetic,Donut chart,99.88331522639612,1,99.94010628223934,Donut chart,99.94010628223934,0.0,0.0,True,Bar chart,0.0022548481943246,0.0005992961183322,0.0016555520759924001
synthetic_2_1_0,composition,soft,Synthetic,synthetic,Bar chart,99.97565657286614,1,99.95458805531496,Bar chart,99.95458805531496,0.0,0.0,True,Bar chart,0.0004543257650154,0.0004543257650154,0.0
synthetic_2_1_1,composition,hard,Synthetic,synthetic,Pie chart,99.90541921576076,1,99.94632197967596,Pie chart,99.94632197967596,0.0,0.0,True,Bar chart,0.0023578811667576,0.0005370684909739,0.0018208126757837
synthetic_2_1_1,composition,soft,Synthetic,synthetic,Bar chart,99.95327209599756,1,99.95353558203782,Bar chart,99.95353558203782,0.0,0.0,True,Bar chart,0.000464860174196,0.000464860174196,0.0
synthetic_2_1_2,composition,hard,Synthetic,synthetic,Donut chart,99.8845153400489,1,99.93624713130647,Donut chart,99.93624713130647,0.0,0.0,True,Bar chart,0.0019744720226291,0.0006379353890462,0.0013365366335829
synthetic_2_1_2,composition,soft,Synthetic,synthetic,Bar chart,99.94655314684633,1,99.97449591124337,Bar chart,99.97449591124337,0.0,0.0,True,Bar chart,0.0002551059500141,0.0002551059500141,0.0
synthetic_2_1_3,composition,hard,Synthetic,synthetic,Donut chart,99.96078797859838,1,99.95930207100992,Donut chart,99.95930207100992,0.0,0.0,True,Bar chart,0.0018498973230585,0.0004071449894793,0.0014427523335792
synthetic_2_1_3,composition,soft,Synthetic,synthetic,Pie chart,99.849465217269,1,99.92928868215031,Pie chart,99.92928868215031,0.0,0.0,True,Bar chart,0.0017183839072835,0.0007076135413571,0.0010107703659264
synthetic_2_5_0,composition,hard,Synthetic,synthetic,Pie chart,99.90552177522154,1,99.94877274151877,Pie chart,99.94877274151877,0.0,0.0,True,Bar chart,0.0020451731120366,0.0005125351425144,0.0015326379695222
synthetic_2_5_0,composition,soft,Synthetic,synthetic,Bar chart,99.93164754501016,1,99.9692230694872,Bar chart,99.9692230694872,0.0,0.0,True,Bar chart,0.0003078640562346,0.0003078640562346,0.0
synthetic_2_5_1,composition,hard,Synthetic,synthetic,Pie chart,99.9179367918548,1,99.9460521625042,Pie chart,99.9460521625042,0.0,0.0,True,Bar chart,0.0028831637854036,0.0005397695689679,0.0023433942164357
synthetic_2_5_1,composition,soft,Synthetic,synthetic,Bar chart,99.88027975981414,1,99.92875455504104,Pie chart,99.9310703927567,2.319087358689995e-05,0.0023158377156562437,False,Bar chart,0.0007129624028259,0.0007129624028259,0.0
synthetic_2_5_2,composition,hard,Synthetic,synthetic,Pie chart,99.90500958607667,1,99.95123575581547,Pie chart,99.95123575581547,0.0,0.0,True,Bar chart,0.0022225240061879,0.0004878803530119,0.001734643653176
synthetic_2_5_2,composition,soft,Synthetic,synthetic,Bar chart,99.93484817855813,1,99.96875439328392,Bar chart,99.96875439328392,0.0,0.0,True,Bar chart,0.0003125537264689,0.0003125537264689,0.0
synthetic_2_5_3,composition,hard,Synthetic,synthetic,Pie chart,99.93603333268848,1,99.9526795942242,Pie chart,99.9526795942242,0.0,0.0,True,Bar chart,0.0028865142562021,0.0004734280858492,0.0024130861703529002
synthetic_2_5_3,composition,soft,Synthetic,synthetic,Pie chart,99.8675597503412,1,99.93243226411998,Pie chart,99.93243226411998,0.0,0.0,True,Bar chart,0.0011587310217354,0.0006761342073754,0.0004825968143600001
synthetic_3_0.3_0,composition,hard,Synthetic,synthetic,Donut chart,99.89042788308204,1,99.91814500696668,Donut chart,99.91814500696668,0.0,0.0,True,Bar chart,0.0037453685807658,0.0008192205032191,0.0029261480775467
synthetic_3_0.3_0,composition,soft,Synthetic,synthetic,Bar chart,99.92616860090207,1,99.91600768563065,Bar chart,99.91600768563065,0.0,0.0,True,Bar chart,0.0008406292076205,0.0008406292076205,0.0
synthetic_3_0.3_1,composition,hard,Synthetic,synthetic,Donut chart,99.89729719049738,1,99.91171654753045,Donut chart,99.91171654753045,0.0,0.0,True,Bar chart,0.0032454377102428,0.00088361461018,0.0023618231000628
synthetic_3_0.3_1,composition,soft,Synthetic,synthetic,Donut chart,99.8374183320445,1,99.8846437472896,Bar chart,99.88545099457995,8.091063993799844e-06,0.0008072472903535299,False,Bar chart,0.0011468037064401,0.0011548947704339,-8.091063993799844e-06
synthetic_3_0.3_2,composition,hard,Synthetic,synthetic,Donut chart,99.89011098815956,1,99.91933575169202,Donut chart,99.91933575169202,0.0,0.0,True,Bar chart,0.0020170723629414,0.0008072936804589,0.0012097786824825
synthetic_3_0.3_2,composition,soft,Synthetic,synthetic,Pie chart,99.86784609124378,1,99.89611238783672,Pie chart,99.89611238783672,0.0,0.0,True,Bar chart,0.0025665778560531,0.0010399565076163,0.0015266213484368
synthetic_3_0.3_3,composition,hard,Synthetic,synthetic,Donut chart,99.92408173918145,1,99.9348883536049,Donut chart,99.9348883536049,0.0,0.0,True,Bar chart,0.0019802166461683,0.0006515406928228,0.0013286759533455003
synthetic_3_0.3_3,composition,soft,Synthetic,synthetic,Pie chart,99.86258845723007,1,99.89526835109744,Pie chart,99.89526835109744,0.0,0.0,True,Bar chart,0.0023969708762155,0.00104841451083,0.0013485563653855
synthetic_3_1_0,composition,hard,Synthetic,synthetic,Donut chart,99.9166133683907,1,99.92327894482894,Donut chart,99.92327894482894,0.0,0.0,True,Bar chart,0.0033017212074821,0.0007677996156774,0.0025339215918047
synthetic_3_1_0,composition,soft,Synthetic,synthetic,Pie chart,99.85647821530392,1,99.88874829762486,Pie chart,99.88874829762486,0.0,0.0,True,Bar chart,0.0017063331883859,0.001113756096369,0.0005925770920168999
synthetic_3_1_1,composition,hard,Synthetic,synthetic,Donut chart,99.91207726321112,1,99.93529529955842,Donut chart,99.93529529955842,0.0,0.0,True,Bar chart,0.0018767813285278,0.0006474659453161,0.0012293153832117
synthetic_3_1_1,composition,soft,Synthetic,synthetic,Pie chart,99.86904560795963,1,99.90078646788126,Pie chart,99.90078646788126,0.0,0.0,True,Bar chart,0.0022618420794063,0.0009931206312439,0.0012687214481624002
synthetic_3_1_2,composition,hard,Synthetic,synthetic,Donut chart,99.91652404904671,1,99.9276193493221,Donut chart,99.9276193493221,0.0,0.0,True,Bar chart,0.0021946695055568,0.0007243307821121,0.0014703387234447003
synthetic_3_1_2,composition,soft,Synthetic,synthetic,Pie chart,99.85400322731527,1,99.88804556508045,Pie chart,99.88804556508045,0.0,0.0,True,Bar chart,0.0021909055649865,0.0011207991335322,0.0010701064314542997
synthetic_3_1_3,composition,hard,Synthetic,synthetic,Bar chart,99.98774216289168,1,99.74391208694068,Donut chart,99.92361849905002,0.0018030552013114,0.1797064121093399,False,Bar chart,0.0025674540701403,0.0025674540701403,0.0
synthetic_3_1_3,composition,soft,Synthetic,synthetic,Pie chart,99.86095704141684,1,99.89218638139512,Pie chart,99.89218638139512,0.0,0.0,True,Bar chart,0.0027089732900398,0.0010792998182382,0.0016296734718015998
synthetic_3_5_0,composition,hard,Synthetic,synthetic,Donut chart,99.92642178653792,1,99.93674835819864,Donut chart,99.93674835819864,0.0,0.0,True,Bar chart,0.0031801923668713,0.0006329167482481,0.0025472756186232
synthetic_3_5_0,composition,soft,Synthetic,synthetic,Pie chart,99.85770396401226,1,99.89036244464202,Pie chart,99.89036244464202,0.0,0.0,True,Bar chart,0.0021365970301622,0.0010975789122673,0.0010390181178949
synthetic_3_5_1,composition,hard,Synthetic,synthetic,Donut chart,99.91371702946137,1,99.91678939828816,Donut chart,99.91678939828816,0.0,0.0,True,Bar chart,0.0032110457475977,0.0008327989941725,0.0023782467534252
synthetic_3_5_1,composition,soft,Synthetic,synthetic,Pie chart,99.86524472018664,1,99.89628762209227,Pie chart,99.89628762209227,0.0,0.0,True,Bar chart,0.0019326942446734,0.0010382005215254,0.0008944937231479999
synthetic_3_5_2,composition,hard,Synthetic,synthetic,Donut chart,99.91724638231696,1,99.92027718506736,Donut chart,99.92027718506736,0.0,0.0,True,Bar chart,0.0034079935290185,0.0007978642291493,0.0026101292998692
synthetic_3_5_2,composition,soft,Synthetic,synthetic,Pie chart,99.8637580021151,1,99.8942281668074,Donut chart,99.89468311485813,4.5590991726999e-06,0.0004549480507307635,False,Bar chart,0.0017506201044441,0.0010588382845903,0.0006917818198537999
synthetic_3_5_3,composition,hard,Synthetic,synthetic,Donut chart,99.88376165318522,1,99.89972231476574,Donut chart,99.89972231476574,0.0,0.0,True,Bar chart,0.0034142608084663,0.0010037834231239,0.0024104773853424
synthetic_3_5_3,composition,soft,Synthetic,synthetic,Bar chart,99.87453259463508,1,99.94085950647542,Bar chart,99.94085950647542,0.0,0.0,True,Bar chart,0.0005917549020154,0.0005917549020154,0.0
synthetic_5_0.3_0,composition,hard,Synthetic,synthetic,Donut chart,99.73059466908803,1,99.81290095002376,Donut chart,99.81290095002376,0.0,0.0,True,Bar chart,0.0067267864016436,0.0018744976670895,0.0048522887345541
synthetic_5_0.3_0,composition,soft,Synthetic,synthetic,Pie chart,99.39327361962384,1,99.5907896651626,Pie chart,99.5907896651626,0.0,0.0,True,Bar chart,0.0161497012035017,0.0041089174632837,0.012040783740218
synthetic_5_0.3_1,composition,hard,Synthetic,synthetic,Donut chart,99.73216602792108,1,99.81331098052588,Donut chart,99.81331098052588,0.0,0.0,True,Bar chart,0.0073414117979736,0.0018703819925434,0.0054710298054302005
synthetic_5_0.3_1,composition,soft,Synthetic,synthetic,Pie chart,99.37886225269948,1,99.5830347424889,Pie chart,99.5830347424889,0.0,0.0,True,Bar chart,0.0186703459310764,0.0041871113748373,0.014483234556239101
synthetic_5_0.3_2,composition,hard,Synthetic,synthetic,Donut chart,99.78827624442005,1,99.83999052735868,Pie chart,99.8537057854184,0.00013757365172680012,0.013715258059718849,False,Bar chart,0.004717522094458,0.00160265913284,0.0031148629616179996
synthetic_5_0.3_2,composition,soft,Synthetic,synthetic,Pie chart,99.411042608903,1,99.5494454963698,Pie chart,99.5494454963698,0.0,0.0,True,Bar chart,0.0153774476290074,0.0045259368486047,0.0108515107804027
synthetic_5_0.3_3,composition,hard,Synthetic,synthetic,Pie chart,99.60254276789443,1,99.69848745218953,Pie chart,99.69848745218953,0.0,0.0,True,Bar chart,0.0095959975869349,0.0030242439530997,0.0065717536338352
synthetic_5_0.3_3,composition,soft,Synthetic,synthetic,Pie chart,99.31896341472176,1,99.5118910802529,Pie chart,99.5118910802529,0.0,0.0,True,Bar chart,0.0211393674511383,0.0049050310917463,0.016234336359392
synthetic_5_1_0,composition,hard,Synthetic,synthetic,Donut chart,99.57719720362616,1,99.72059077324258,Donut chart,99.72059077324258,0.0,0.0,True,Bar chart,0.0091629985719459,0.0028019210936362,0.006361077478309701
synthetic_5_1_0,composition,soft,Synthetic,synthetic,Pie chart,99.2113970286014,1,99.46544830314664,Pie chart,99.46544830314664,0.0,0.0,True,Bar chart,0.0204601997121936,0.0053742450868383,0.015085954625355301
synthetic_5_1_1,composition,hard,Synthetic,synthetic,Donut chart,99.59016916444958,1,99.72027679220552,Donut chart,99.72027679220552,0.0,0.0,True,Bar chart,0.0090064663039194,0.0028050785336003,0.006201387770319099
synthetic_5_1_1,composition,soft,Synthetic,synthetic,Pie chart,99.23114819150112,1,99.48129073225148,Pie chart,99.48129073225148,0.0,0.0,True,Bar chart,0.0217268464406711,0.0052141388991886,0.0165127075414825
synthetic_5_1_2,composition,hard,Synthetic,synthetic,Donut chart,99.57830827842967,1,99.71507059805931,Donut chart,99.71507059805931,0.0,0.0,True,Bar chart,0.0085447458823706,0.0028574356938402,0.0056873101885304
synthetic_5_1_2,composition,soft,Synthetic,synthetic,Pie chart,99.2930950647257,1,99.52293963104933,Pie chart,99.52293963104933,0.0,0.0,True,Bar chart,0.017965832273079,0.0047934714420538,0.013172360831025201
synthetic_5_1_3,composition,hard,Synthetic,synthetic,Donut chart,99.67133141887376,1,99.77380191576788,Donut chart,99.77380191576788,0.0,0.0,True,Bar chart,0.0069391980125003,0.0022671089994451,0.0046720890130552
synthetic_5_1_3,composition,soft,Synthetic,synthetic,Pie chart,99.4279185584658,1,99.61868002109698,Pie chart,99.61868002109698,0.0,0.0,True,Bar chart,0.0160327985196475,0.0038277959396998,0.0122050025799477
synthetic_5_5_0,composition,hard,Synthetic,synthetic,Donut chart,99.62729228301563,1,99.74203897591391,Donut chart,99.74203897591391,0.0,0.0,True,Bar chart,0.0078638332165975,0.0025862818399809,0.005277551376616599
synthetic_5_5_0,composition,soft,Synthetic,synthetic,Pie chart,99.35964513336614,1,99.57354545145448,Pie chart,99.57354545145448,0.0,0.0,True,Bar chart,0.015881790819551,0.0042828097223215,0.0115989810972295
synthetic_5_5_1,composition,hard,Synthetic,synthetic,Donut chart,99.6530278261262,1,99.75314465304032,Donut chart,99.75314465304032,0.0,0.0,True,Bar chart,0.0073340142449253,0.0024746623058178,0.0048593519391075
synthetic_5_5_1,composition,soft,Synthetic,synthetic,Pie chart,99.31172553164636,1,99.52267079282169,Pie chart,99.52267079282169,0.0,0.0,True,Bar chart,0.0168707614004107,0.0047961856668012,0.0120745757336095
synthetic_5_5_2,composition,hard,Synthetic,synthetic,Donut chart,99.70598092874272,1,99.78628994321872,Donut chart,99.78628994321872,0.0,0.0,True,Bar chart,0.0070966253835313,0.002141677548117,0.0049549478354143
synthetic_5_5_2,composition,soft,Synthetic,synthetic,Pie chart,99.39426758430108,1,99.58820413143394,Pie chart,99.58820413143394,0.0,0.0,True,Bar chart,0.0169519579484835,0.0041349863887754,0.0128169715597081
synthetic_5_5_3,composition,hard,Synthetic,synthetic,Donut chart,99.64881247997116,1,99.76335896696985,Donut chart,99.76335896696985,0.0,0.0,True,Bar chart,0.0077806239684049,0.0023720235112423,0.005408600457162601
synthetic_5_5_3,composition,soft,Synthetic,synthetic,Pie chart,99.34301353828336,1,99.56084154098924,Pie chart,99.56084154098924,0.0,0.0,True,Bar chart,0.0173039912426566,0.0044109556750779,0.0128930355675787
